npm,kd_mk,nilai,kode_pras1,kode_pras2,kode_pras3,kode_pras4,nilai_angka,y
806386726,IKS41851,B+,IKS31504,IKI20700,IKS12800,,3.3,lulus
806386745,IKI40903,A-,,,,,3.7,lulus
1006775716,IKI10100,A-,,,,,3.7,lulus
1006775691,FSK10111,B-,,,,,2.7,hati hati
1006775722,IKI10100,A,,,,,4.0,lulus
1006775716,MAT10113,B-,,,,,2.7,hati hati
806386695,IKI40903,A-,,,,,3.7,lulus
806386543,IKS41851,A,IKS31504,IKI20700,IKS12800,,4.0,lulus
706219346,IKI40999,B-,,,,,2.7,hati hati
806386505,IKS31604,B-,IKS22602,,,,2.7,hati hati
806386663,IKS22403,B-,IKI10103,,,,2.7,hati hati
806386676,IKS31604,B-,IKS22602,,,,2.7,hati hati
1006775716,FSK10111,C,,,,,2.0,hati hati
806386556,IKS22403,C,IKI10103,,,,2.0,hati hati
806386676,IKI10400,C,IKI10200,,,,2.0,hati hati
806386695,IKS41851,C,IKS31504,IKI20700,IKS12800,,2.0,hati hati
1006775672,UUI11001,C,,,,,2.0,hati hati
806386511,IKS22403,C,IKI10103,,,,2.0,hati hati
806386745,IKS32758,B+,IKS31504,IKS12800,,,3.3,lulus
806386751,IKS32758,B+,IKS31504,IKS12800,,,3.3,lulus
806386796,IKI10200,B+,,,,,3.3,lulus
906618715,IKS31504,B+,IKI20505,,,,3.3,lulus
806386796,IKI40903,A-,,,,,3.7,lulus
906618734,IKS31605,B+,IKS22602,,,,3.3,lulus
906618753,IKS31504,B+,IKI20505,,,,3.3,lulus
806386846,IKS22403,C,IKI10103,,,,2.0,hati hati
906618785,IKS31605,B+,IKS22602,,,,3.3,lulus
806386852,IKS41851,B,IKS31504,IKI20700,IKS12800,,3.0,hati hati
906618734,IKS22403,B+,IKI10103,,,,3.3,lulus
806386764,IKS41851,A,IKS31504,IKI20700,IKS12800,,4.0,lulus
906618721,IKS31504,B,IKI20505,,,,3.0,hati hati
906618721,IKS31604,B+,IKS22602,,,,3.3,lulus
906618740,IKS22403,C,IKI10103,,,,2.0,hati hati
906618753,IKS31604,B,IKS22602,,,,3.0,hati hati
806386796,IKS41851,A,IKS31504,IKI20700,IKS12800,,4.0,lulus
906618772,IKS31604,E,IKS22602,,,,0.0,tidak lulus
906618785,IKS22602,B+,IKS12600,,,,3.3,lulus
906618715,IKS31605,A,IKS22602,,,,4.0,lulus
906618734,IKS22602,A,IKS12600,,,,4.0,lulus
906618803,IKS31604,B+,IKS22602,,,,3.3,lulus
906618803,IKS31605,B-,IKS22602,,,,2.7,hati hati
806386745,IKS41851,A-,IKS31504,IKI20700,IKS12800,,3.7,lulus
806386764,IKI40903,A-,,,,,3.7,lulus
806386852,IKI10400,A-,IKI10200,,,,3.7,lulus
906618785,IKS31504,A,IKI20505,,,,4.0,lulus
806386764,IKS22403,B-,IKI10103,,,,2.7,hati hati
906618753,IKS22403,A-,IKI10103,,,,3.7,lulus
806386852,IKS31604,C,IKS22602,,,,2.0,hati hati
906618791,IKS22403,A-,IKI10103,,,,3.7,lulus
806386796,IKS31604,B-,IKS22602,,,,2.7,hati hati
806386846,IKS31604,B-,IKS22602,,,,2.7,hati hati
906618715,IKS22602,B-,IKS12600,,,,2.7,hati hati
906618734,IKS31604,B-,IKS22602,,,,2.7,hati hati
906618740,IKS31504,B-,IKI20505,,,,2.7,hati hati
906618772,IKS31605,B-,IKS22602,,,,2.7,hati hati
806386783,IKS31604,C,IKS22602,,,,2.0,hati hati
906618772,IKS22602,C,IKS12600,,,,2.0,hati hati
906618740,IKS31605,C,IKS22602,,,,2.0,hati hati
806386751,IKS22403,C,IKI10103,,,,2.0,hati hati
906618803,IKS22403,C,IKI10103,,,,2.0,hati hati
906618816,IKS31504,C,IKI20505,,,,2.0,hati hati
906618835,IKS31604,B+,IKS22602,,,,3.3,lulus
906618822,IKS31504,A,IKI20505,,,,4.0,lulus
906618854,IKS31504,B+,IKI20505,,,,3.3,lulus
906618835,IKS22602,A-,IKS12600,,,,3.7,lulus
906618892,IKS31504,C,IKI20505,,,,2.0,hati hati
906618835,IKS31605,B,IKS22602,,,,3.0,hati hati
906618886,IKS22602,D,IKS12600,,,,1.0,tidak lulus
906618910,IKS22602,B+,IKS12600,,,,3.3,lulus
906618854,IKS31605,C,IKS22602,,,,2.0,hati hati
906618816,IKS22602,A,IKS12600,,,,4.0,lulus
906618936,IKS31605,B+,IKS22602,,,,3.3,lulus
906618873,IKS31504,E,IKI20505,,,,0.0,tidak lulus
906618942,IKS31604,B+,IKS22602,,,,3.3,lulus
906618961,IKS22602,B+,IKS12600,,,,3.3,lulus
906618993,IKS31604,B+,IKS22602,,,,3.3,lulus
906618822,IKS22403,B+,IKI10103,,,,3.3,lulus
906618892,IKS31604,C,IKS22602,,,,2.0,hati hati
906618873,IKS22602,B+,IKS12600,,,,3.3,lulus
906618873,IKS32758,A,IKS31504,IKS12800,,,4.0,lulus
906618936,IKS22602,A,IKS12600,,,,4.0,lulus
906618936,IKS31504,B+,IKI20505,,,,3.3,lulus
906618955,IKS31605,C,IKS22602,,,,2.0,hati hati
906618961,IKS31504,B,IKI20505,,,,3.0,hati hati
906618974,IKS31504,A,IKI20505,,,,4.0,lulus
906618860,IKS31504,A,IKI20505,,,,4.0,lulus
906618816,IKS31605,B-,IKS22602,,,,2.7,hati hati
906618835,IKS22403,A-,IKI10103,,,,3.7,lulus
906618910,IKS31604,A,IKS22602,,,,4.0,lulus
906618860,IKS31604,C,IKS22602,,,,2.0,hati hati
906618892,IKS22403,A-,IKI10103,,,,3.7,lulus
906618974,IKS22403,C,IKI10103,,,,2.0,hati hati
906618955,IKS22403,A-,IKI10103,,,,3.7,lulus
906618993,IKS22403,A-,IKI10103,,,,3.7,lulus
906618873,IKS31605,B-,IKS22602,,,,2.7,hati hati
906618886,IKS31504,B-,IKI20505,,,,2.7,hati hati
906618942,IKS31504,B-,IKI20505,,,,2.7,hati hati
906618955,IKS22602,B-,IKS12600,,,,2.7,hati hati
906618955,IKS31604,C,IKS22602,,,,2.0,hati hati
906618974,IKS31604,B-,IKS22602,,,,2.7,hati hati
906618993,IKS22602,A,IKS12600,,,,4.0,lulus
906618822,IKS31604,A,IKS22602,,,,4.0,lulus
906618942,IKS22403,A,IKI10103,,,,4.0,lulus
906618961,IKS31605,A,IKS22602,,,,4.0,lulus
906618854,IKS22602,C,IKS12600,,,,2.0,hati hati
906618910,IKS31605,C,IKS22602,,,,2.0,hati hati
906618993,IKS31605,B,IKS22602,,,,3.0,hati hati
906619005,IKS31504,B+,IKI20505,,,,3.3,lulus
906619024,IKS31605,B+,IKS22602,,,,3.3,lulus
906619075,IKS31604,A,IKS22602,,,,4.0,lulus
906619043,IKS31504,B+,IKI20505,,,,3.3,lulus
906619011,IKS31504,B,IKI20505,,,,3.0,hati hati
906619011,IKS31604,C,IKS22602,,,,2.0,hati hati
906619056,IKS22602,B+,IKS12600,,,,3.3,lulus
906619062,IKS31605,B+,IKS22602,,,,3.3,lulus
906619005,IKS31605,C,IKS22602,,,,2.0,hati hati
906619112,IKS22602,D,IKS12600,,,,1.0,tidak lulus
906619030,IKS31604,E,IKS22602,,,,0.0,tidak lulus
906619125,IKS31504,B+,IKI20505,,,,3.3,lulus
906619043,IKS31604,B+,IKS22602,,,,3.3,lulus
906619024,IKS22602,C,IKS12600,,,,2.0,hati hati
906619024,IKS22403,A,IKI10103,,,,4.0,lulus
906619106,IKS22403,B+,IKI10103,,,,3.3,lulus
906619056,IKS31604,E,IKS22602,,,,0.0,tidak lulus
906648421,IKI10400,B+,IKI10200,,,,3.3,lulus
906619081,IKS31604,C+,IKS22602,,,,2.3,hati hati
906619081,IKS31605,B,IKS22602,,,,3.0,hati hati
906619094,IKS31504,B,IKI20505,,,,3.0,hati hati
906619125,IKS31605,C,IKS22602,,,,2.0,hati hati
906619062,IKS22602,A,IKS12600,,,,4.0,lulus
906619131,IKS31604,B,IKS22602,,,,3.0,hati hati
906648421,IKI20505,A,IKS21501,IKO21502,,,4.0,lulus
906619106,IKS31504,A,IKI20505,,,,4.0,lulus
906619005,IKS22602,B-,IKS12600,,,,2.7,hati hati
906619043,IKS22403,A-,IKI10103,,,,3.7,lulus
906619075,IKS22403,A-,IKI10103,,,,3.7,lulus
906619081,IKS22403,A-,IKI10103,,,,3.7,lulus
906619024,IKS31604,B-,IKS22602,,,,2.7,hati hati
906619112,IKS22403,A-,IKI10103,,,,3.7,lulus
906619112,IKS31605,A,IKS22602,,,,4.0,lulus
906619094,IKS22403,C,IKI10103,,,,2.0,hati hati
906619075,IKS31504,B-,IKI20505,,,,2.7,hati hati
906619081,IKS22602,B-,IKS12600,,,,2.7,hati hati
906619094,IKS31605,B-,IKS22602,,,,2.7,hati hati
906619125,IKS22602,B-,IKS12600,,,,2.7,hati hati
906619030,IKS22602,A,IKS12600,,,,4.0,lulus
906619062,IKS31504,C,IKI20505,,,,2.0,hati hati
906619131,IKS31504,C,IKI20505,,,,2.0,hati hati
906619106,IKS31604,C,IKS22602,,,,2.0,hati hati
906648472,IKI10400,B+,IKI10200,,,,3.3,lulus
906648440,IKS22403,C,IKI10103,,,,2.0,hati hati
906648440,IKI10400,C,IKI10200,,,,2.0,hati hati
906648466,IKI20505,B-,IKS21501,IKO21502,,,2.7,hati hati
906648516,IKI10400,B+,IKI10200,,,,3.3,lulus
906648472,IKI20505,C,IKS21501,IKO21502,,,2.0,hati hati
906648535,IKI10400,B+,IKI10200,,,,3.3,lulus
906648503,IKI10400,A,IKI10200,,,,4.0,lulus
906648560,IKI10400,B+,IKI10200,,,,3.3,lulus
906648485,IKS22403,C,IKI10103,,,,2.0,hati hati
906648491,IKI20505,B,IKS21501,IKO21502,,,3.0,hati hati
906648491,IKS22403,B,IKI10103,,,,3.0,hati hati
906648610,IKI10400,B+,IKI10200,,,,3.3,lulus
906648636,IKI10400,B+,IKI10200,,,,3.3,lulus
906648541,IKI10400,B+,IKI10200,,,,3.3,lulus
906648522,IKI20505,C,IKS21501,IKO21502,,,2.0,hati hati
906648522,IKS22403,C,IKI10103,,,,2.0,hati hati
906648535,IKI20505,B,IKS21501,IKO21502,,,3.0,hati hati
906648541,IKS22403,C,IKI10103,,,,2.0,hati hati
906648560,IKI20505,B+,IKS21501,IKO21502,,,3.3,lulus
906648573,IKS22403,B-,IKI10103,,,,2.7,hati hati
906648573,IKI10400,A,IKI10200,,,,4.0,lulus
906648586,IKI20505,B-,IKS21501,IKO21502,,,2.7,hati hati
906648604,IKI20505,C+,IKS21501,IKO21502,,,2.3,hati hati
906648610,IKS22403,A,IKI10103,,,,4.0,lulus
906648636,IKI20505,A,IKS21501,IKO21502,,,4.0,lulus
906648623,IKI20505,B,IKS21501,IKO21502,,,3.0,hati hati
906648604,IKI10400,C,IKI10200,,,,2.0,hati hati
906648466,IKS22403,A,IKI10103,,,,4.0,lulus
906648516,IKS22403,A-,IKI10103,,,,3.7,lulus
906648554,IKS22403,C,IKI10103,,,,2.0,hati hati
906648421,IKS22602,A,IKS12600,,,,4.0,lulus
906648440,IKS22602,B-,IKS12600,,,,2.7,hati hati
906648623,IKS22403,A-,IKI10103,,,,3.7,lulus
906648485,IKS22602,B-,IKS12600,,,,2.7,hati hati
906648503,IKS22602,B-,IKS12600,,,,2.7,hati hati
906648503,IKI20505,C,IKS21501,IKO21502,,,2.0,hati hati
906648541,IKS22602,B-,IKS12600,,,,2.7,hati hati
906648535,IKS22602,C,IKS12600,,,,2.0,hati hati
906648560,IKS22602,B-,IKS12600,,,,2.7,hati hati
906648554,IKI20505,A,IKS21501,IKO21502,,,4.0,lulus
906648516,IKS22602,A,IKS12600,,,,4.0,lulus
1006822643,IKS12800,A,,,,,4.0,lulus
906648642,IKI10400,B+,IKI10200,,,,3.3,lulus
906648642,IKS22403,B,IKI10103,,,,3.0,hati hati
906648661,IKI10400,B+,IKI10200,,,,3.3,lulus
906648655,IKS22403,C,IKI10103,,,,2.0,hati hati
1006822624,IKI10200,B+,,,,,3.3,lulus
1006822706,IKS12800,D,,,,,1.0,tidak lulus
906648680,IKI20505,A-,IKS21501,IKO21502,,,3.7,lulus
1006822656,IKS12600,B+,,,,,3.3,lulus
1006822624,IKS12600,C+,,,,,2.3,hati hati
1006822675,IKS21601,B+,,,,,3.3,lulus
1006822694,IKS12600,B+,,,,,3.3,lulus
1006822681,IKI10400,D,IKI10200,,,,1.0,tidak lulus
1006822643,IKI10200,B,,,,,3.0,hati hati
1006822624,IKS22403,B+,IKI10103,,,,3.3,lulus
1006822662,IKS22403,B+,IKI10103,,,,3.3,lulus
1006822656,IKS21501,B+,IKI10200,,,,3.3,lulus
906648680,IKS22403,A,IKI10103,,,,4.0,lulus
1006822662,IKS12600,B+,,,,,3.3,lulus
1006822662,IKS12800,A,,,,,4.0,lulus
1006822675,IKI10200,B,,,,,3.0,hati hati
1006822694,IKS12800,A,,,,,4.0,lulus
1006822706,IKI10400,A,IKI10200,,,,4.0,lulus
1006822712,IKI10400,A,IKI10200,,,,4.0,lulus
1006822712,IKS12600,B,,,,,3.0,hati hati
906648661,IKI20505,A-,IKS21501,IKO21502,,,3.7,lulus
906648674,IKS22403,A-,IKI10103,,,,3.7,lulus
906648642,IKS22602,B-,IKS12600,,,,2.7,hati hati
1006822630,IKS21601,A-,,,,,3.7,lulus
1006822681,IKS21501,A,IKI10200,,,,4.0,lulus
1006822712,IKS22403,A-,IKI10103,,,,3.7,lulus
906648674,IKS22602,B-,IKS12600,,,,2.7,hati hati
1006822630,IKS12800,B-,,,,,2.7,hati hati
1006822656,IKI10400,B-,IKI10200,,,,2.7,hati hati
1006822681,IKS12600,B-,,,,,2.7,hati hati
1006822706,IKS21601,B-,,,,,2.7,hati hati
1006822731,IKS12600,B-,,,,,2.7,hati hati
906648661,IKS22602,A,IKS12600,,,,4.0,lulus
906648655,IKI20505,C,IKS21501,IKO21502,,,2.0,hati hati
906648674,IKI10400,C,IKI10200,,,,2.0,hati hati
1006822630,IKS12600,C,,,,,2.0,hati hati
1006822712,IKS21601,C,,,,,2.0,hati hati
1006822643,IKS21601,C,,,,,2.0,hati hati
1006822731,IKS12800,B+,,,,,3.3,lulus
1006822782,IKS12800,B+,,,,,3.3,lulus
1006822744,IKS12800,A-,,,,,3.7,lulus
1006822744,IKS21501,A-,IKI10200,,,,3.7,lulus
1006822826,IKS21501,B+,IKI10200,,,,3.3,lulus
1006822795,IKS12600,C,,,,,2.0,hati hati
1006822776,IKS12600,A-,,,,,3.7,lulus
1006822851,IKI10400,B+,IKI10200,,,,3.3,lulus
1006822782,IKI10400,B,IKI10200,,,,3.0,hati hati
1006822864,IKS21601,B+,,,,,3.3,lulus
1006822870,IKS12800,B+,,,,,3.3,lulus
1006822901,IKI10400,B+,IKI10200,,,,3.3,lulus
1006822795,IKS21501,B+,IKI10200,,,,3.3,lulus
1006822750,IKS12600,A,,,,,4.0,lulus
1006822750,IKS22403,B+,IKI10103,,,,3.3,lulus
1006822800,IKS12600,B+,,,,,3.3,lulus
1006822800,IKS21601,B+,,,,,3.3,lulus
1006822826,IKI10200,C+,,,,,2.3,hati hati
1006822832,IKI10200,C,,,,,2.0,hati hati
1006822832,IKS21601,A,,,,,4.0,lulus
1006822845,IKS12600,A,,,,,4.0,lulus
1006822864,IKI10200,A-,,,,,3.7,lulus
1006822864,IKS12600,A-,,,,,3.7,lulus
1006822800,IKS12800,A,,,,,4.0,lulus
1006822901,IKS12600,B+,,,,,3.3,lulus
1006822901,IKS21601,A,,,,,4.0,lulus
1006822845,IKS12800,C,,,,,2.0,hati hati
1006822896,IKS12800,A,,,,,4.0,lulus
1006822750,IKS21601,B-,,,,,2.7,hati hati
1006822832,IKS22403,A-,IKI10103,,,,3.7,lulus
1006822731,IKS22403,A,IKI10103,,,,4.0,lulus
1006822864,IKS22403,A-,IKI10103,,,,3.7,lulus
1006822870,IKS21601,A-,,,,,3.7,lulus
1006822776,IKS12800,B-,,,,,2.7,hati hati
1006822826,IKS12800,B-,,,,,2.7,hati hati
1006822832,IKS12600,B-,,,,,2.7,hati hati
1006822896,IKS21601,C,,,,,2.0,hati hati
1006822744,IKI10200,C,,,,,2.0,hati hati
1006822896,IKI10200,B-,,,,,2.7,hati hati
1006822795,IKI10400,A,IKI10200,,,,4.0,lulus
1006822851,IKS21601,A,,,,,4.0,lulus
1006822776,IKS22403,C,IKI10103,,,,2.0,hati hati
1006822870,IKS12600,C,,,,,2.0,hati hati
1006822914,IKS12600,A-,,,,,3.7,lulus
1006822946,IKS12600,B+,,,,,3.3,lulus
1006822965,IKS21501,B+,IKI10200,,,,3.3,lulus
1006822920,IKS21601,A-,,,,,3.7,lulus
1006822984,IKS12600,B+,,,,,3.3,lulus
1006822984,IKS12800,C,,,,,2.0,hati hati
1006822946,IKS21501,A,IKI10200,,,,4.0,lulus
1006823002,IKS21501,B+,IKI10200,,,,3.3,lulus
1006822952,IKS12600,B,,,,,3.0,hati hati
1006822952,IKS12800,B-,,,,,2.7,hati hati
1006822990,IKS12800,D,,,,,1.0,tidak lulus
1006823053,IKS12800,B+,,,,,3.3,lulus
1006822971,IKI10400,B-,IKI10200,,,,2.7,hati hati
1006823066,IKS12600,B+,,,,,3.3,lulus
1006822952,IKS21601,B+,,,,,3.3,lulus
1006823034,IKS22403,B+,IKI10103,,,,3.3,lulus
1006822965,IKI10200,A,,,,,4.0,lulus
1006823002,IKI10200,C+,,,,,2.3,hati hati
1006823021,IKS12800,A-,,,,,3.7,lulus
1006823021,IKS21601,A,,,,,4.0,lulus
1006823040,IKS12600,B,,,,,3.0,hati hati
1006823034,IKI10400,A,IKI10200,,,,4.0,lulus
1006823053,IKI10400,E,IKI10200,,,,0.0,tidak lulus
1006823053,IKS21601,A,,,,,4.0,lulus
1006823002,IKS12600,A,,,,,4.0,lulus
1006822914,IKS22403,A-,IKI10103,,,,3.7,lulus
1006822920,IKS12800,C,,,,,2.0,hati hati
1006822914,IKS12800,B-,,,,,2.7,hati hati
1006822971,IKS22403,A-,IKI10103,,,,3.7,lulus
1006822990,IKI10400,C,IKI10200,,,,2.0,hati hati
1006823002,IKS21601,A-,,,,,3.7,lulus
1006822946,IKI10400,B-,IKI10200,,,,2.7,hati hati
1006823040,IKS22403,A-,IKI10103,,,,3.7,lulus
1006822965,IKS12800,B-,,,,,2.7,hati hati
1006822971,IKS12600,B-,,,,,2.7,hati hati
1006822990,IKS21501,B-,IKI10200,,,,2.7,hati hati
1006823015,IKS12600,B-,,,,,2.7,hati hati
1006823021,IKI10400,B-,IKI10200,,,,2.7,hati hati
1006823034,IKS21601,B-,,,,,2.7,hati hati
1006822971,IKS21601,C,,,,,2.0,hati hati
1006823034,IKS12600,C,,,,,2.0,hati hati
1006823015,IKS21601,C,,,,,2.0,hati hati
1006823072,IKS12600,A,,,,,4.0,lulus
1006823072,IKS12800,C,,,,,2.0,hati hati
1006823085,IKI10200,C+,,,,,2.3,hati hati
1006823116,IKI10200,B+,,,,,3.3,lulus
1006823091,IKI10400,E,IKI10200,,,,0.0,tidak lulus
1006823135,IKS21501,B+,IKI10200,,,,3.3,lulus
606101313,IKI20505,B+,IKS21501,IKO21502,,,3.3,lulus
1006823103,IKS12800,A-,,,,,3.7,lulus
606101811,IKO32402,B+,IKI10400,,,,3.3,lulus
1006823085,IKS21501,A,IKI10200,,,,4.0,lulus
606102032,BJG20630,B+,,,,,3.3,lulus
606102032,IKS22602,B+,IKS12600,,,,3.3,lulus
1006823135,IKI10400,C+,IKI10200,,,,2.3,hati hati
1006823135,IKS12600,B,,,,,3.0,hati hati
706165854,PSI22619,B+,,,,,3.3,lulus
1006823072,IKS21601,B+,,,,,3.3,lulus
1006823066,IKS21501,D,IKI10200,,,,1.0,tidak lulus
1006823103,IKS12600,C,,,,,2.0,hati hati
606101591,IKO42252,B-,IKI10400,IKI10100,IKI20101,,2.7,hati hati
606101811,IKO32450,E,IKI10103,IKI10400,,,0.0,tidak lulus
606101862,IKO32205,A-,IKI30202,,,,3.7,lulus
606102032,IKO42252,B+,IKI10400,IKI10100,IKI20101,,3.3,lulus
1006823116,IKS12800,A,,,,,4.0,lulus
706165835,PSI22619,A,,,,,4.0,lulus
706165841,IKI40903,A-,,,,,3.7,lulus
706165854,FEUI10002,A,,,,,4.0,lulus
1006823085,IKS12800,B-,,,,,2.7,hati hati
1006823091,IKS21601,A-,,,,,3.7,lulus
606101995,IKO42351,A,IKI20700,IKO31300,,,4.0,lulus
606101862,IKO32104,C,IKI10103,IKO21105,,,2.0,hati hati
606101313,IKO32402,A-,IKI10400,,,,3.7,lulus
1006823091,IKS12600,B-,,,,,2.7,hati hati
606101995,IKO32751,A-,IKO31503,IKI20201,,,3.7,lulus
1006823135,IKS21601,A,,,,,4.0,lulus
606101313,IKI20102,B-,,,,,2.7,hati hati
606101471,IKI40999,B-,,,,,2.7,hati hati
606101591,IKO32453,C,IKO31503,IKI20102,IKI10100,IKI20101,2.0,hati hati
606101944,IKS21601,B-,,,,,2.7,hati hati
606102032,IKS12800,B-,,,,,2.7,hati hati
706165854,IKO32751,B-,IKO31503,IKI20201,,,2.7,hati hati
606101862,IKO22401,A,IKI10100,IKI20101,,,4.0,lulus
606104315,IKS21601,C,,,,,2.0,hati hati
706165854,IKI40903,C,,,,,2.0,hati hati
1006823116,IKS21501,C,IKI10200,,,,2.0,hati hati
706165892,IKI40903,B+,,,,,3.3,lulus
706165886,IKI40903,A,,,,,4.0,lulus
706165910,IKO42351,B+,IKI20700,IKO31300,,,3.3,lulus
706165892,IKI40999,A,,,,,4.0,lulus
706165955,IKI40999,B+,,,,,3.3,lulus
706166200,IKS12800,A,,,,,4.0,lulus
706166232,IKO32751,C,IKO31503,IKI20201,,,2.0,hati hati
706165936,IKI40999,A,,,,,4.0,lulus
706166320,IKS22602,B+,IKS12600,,,,3.3,lulus
706271424,IKI40999,B+,,,,,3.3,lulus
706166245,IKS32753,B+,IKI20505,,,,3.3,lulus
706166232,IKS12800,A,,,,,4.0,lulus
706271374,IKO42351,B+,IKI20700,IKO31300,,,3.3,lulus
706166245,IKI20505,C,IKS21501,IKO21502,,,2.0,hati hati
706166264,IKS31951,A-,,,,,3.7,lulus
706166346,IKI40903,A,,,,,4.0,lulus
706165942,IKO42252,A,IKI10400,IKI10100,IKI20101,,4.0,lulus
706271374,IKI40903,A,,,,,4.0,lulus
706271374,IKS22602,B+,IKS12600,,,,3.3,lulus
706271393,IKI40903,A,,,,,4.0,lulus
706166264,IKI40903,A,,,,,4.0,lulus
706271405,IKI40903,A-,,,,,3.7,lulus
706271424,IKS32753,B+,IKI20505,,,,3.3,lulus
706166296,IKO42252,A,IKI10400,IKI10100,IKI20101,,4.0,lulus
706165886,IKI40999,A-,,,,,3.7,lulus
706271405,IKI40999,A,,,,,4.0,lulus
706165961,IKI40903,A-,,,,,3.7,lulus
706166213,IKI40999,A-,,,,,3.7,lulus
706166200,IKI40999,B-,,,,,2.7,hati hati
706166264,IKO32402,A-,IKI10400,,,,3.7,lulus
706271380,IKI40999,A,,,,,4.0,lulus
706166232,BJG20630,B-,,,,,2.7,hati hati
706166245,IKI20102,C,,,,,2.0,hati hati
706166245,IKO21105,B-,,,,,2.7,hati hati
706166320,IKO42351,B-,IKI20700,IKO31300,,,2.7,hati hati
706165942,IKS22602,C,IKS12600,,,,2.0,hati hati
706271393,AIF200820,C,,,,,2.0,hati hati
706166352,IKI40999,C,,,,,2.0,hati hati
706271456,IKI40902,C,,,,,2.0,hati hati
706166264,IKI40999,C,,,,,2.0,hati hati
706271456,IKO32402,T,IKI10400,,,,,
706271456,PSI22619,A-,,,,,3.7,lulus
806316285,IKO32205,C,IKI30202,,,,2.0,hati hati
706272345,IKI40903,B+,,,,,3.3,lulus
706272364,IKI40999,B+,,,,,3.3,lulus
806316373,IKO21105,C,,,,,2.0,hati hati
806316303,IKO31900,B+,,,,,3.3,lulus
806316272,IKO32354,B+,IKO22401,IKO31300,,,3.3,lulus
806316272,IKO32453,A,IKO31503,IKI20102,IKI10100,IKI20101,4.0,lulus
806316316,IKO32205,B+,IKI30202,,,,3.3,lulus
806316322,IKO32150,C,IKI20102,IKO21105,,,2.0,hati hati
806316291,IKO32152,B+,IKI10103,IKO21105,,,3.3,lulus
806316386,IKO32453,B+,IKO31503,IKI20102,IKI10100,IKI20101,3.3,lulus
806316303,IKI10400,E,IKI10200,,,,0.0,tidak lulus
806319476,IKO12500,B+,,,,,3.3,lulus
806316303,IKO32205,B,IKI30202,,,,3.0,hati hati
806319476,IKO32453,B+,IKO31503,IKI20102,IKI10100,IKI20101,3.3,lulus
806316285,IKO42252,B+,IKI10400,IKI10100,IKI20101,,3.3,lulus
806316316,IKO32453,B-,IKO31503,IKI20102,IKI10100,IKI20101,2.7,hati hati
806316322,IKO32402,B+,IKI10400,,,,3.3,lulus
806316322,IKO42351,A,IKI20700,IKO31300,,,4.0,lulus
806316341,IKO32751,A-,IKO31503,IKI20201,,,3.7,lulus
806316386,IKO32104,A-,IKI10103,IKO21105,,,3.7,lulus
706271462,IKI40999,A,,,,,4.0,lulus
806316404,IKO32205,A,IKI30202,,,,4.0,lulus
806316404,IKO42351,A,IKI20700,IKO31300,,,4.0,lulus
706272345,IKI40999,A-,,,,,3.7,lulus
706272345,IKS12800,B-,,,,,2.7,hati hati
806316291,IKO32453,A-,IKO31503,IKI20102,IKI10100,IKI20101,3.7,lulus
706272332,IKI40999,A,,,,,4.0,lulus
806316272,IKO32104,B-,IKI10103,IKO21105,,,2.7,hati hati
806316373,IKI10400,A-,IKI10200,,,,3.7,lulus
806316285,IKO32150,A,IKI20102,IKO21105,,,4.0,lulus
806316285,IKO32453,B-,IKO31503,IKI20102,IKI10100,IKI20101,2.7,hati hati
706271462,PSI22619,C,,,,,2.0,hati hati
806316341,IKO32205,B-,IKI30202,,,,2.7,hati hati
806316341,IKO42360,B-,IKO21502,IKO31300,,,2.7,hati hati
806319476,IKO32402,B-,IKI10400,,,,2.7,hati hati
806316316,IKO42360,B-,IKO21502,IKO31300,,,2.7,hati hati
806316341,IKO32354,A,IKO22401,IKO31300,,,4.0,lulus
806316322,IKO32104,A,IKI10103,IKO21105,,,4.0,lulus
806316404,BJN20635,A,,,,,4.0,lulus
806319476,IKO32104,A,IKI10103,IKO21105,,,4.0,lulus
806316291,IKO32205,A,IKI30202,,,,4.0,lulus
706272370,IKS22602,C,IKS12600,,,,2.0,hati hati
806316316,IKO32104,C,IKI10103,IKO21105,,,2.0,hati hati
806316404,IKO32104,C,IKI10103,IKO21105,,,2.0,hati hati
806323100,IKI20505,B+,IKS21501,IKO21502,,,3.3,lulus
806334615,IKO42351,B+,IKI20700,IKO31300,,,3.3,lulus
806323095,IKO42360,A,IKO21502,IKO31300,,,4.0,lulus
806334640,IKO32354,B+,IKO22401,IKO31300,,,3.3,lulus
806323100,IKO32104,B-,IKI10103,IKO21105,,,2.7,hati hati
806334672,IKO32402,B+,IKI10400,,,,3.3,lulus
806323113,IKO22401,E,IKI10100,IKI20101,,,0.0,tidak lulus
806334691,IKO32104,B+,IKI10103,IKO21105,,,3.3,lulus
806334691,IKO42351,B+,IKI20700,IKO31300,,,3.3,lulus
806334615,IKS12600,B+,,,,,3.3,lulus
806334722,IKO32205,B+,IKI30202,,,,3.3,lulus
806334615,IKO32150,A,IKI20102,IKO21105,,,4.0,lulus
806334653,IKO32205,A,IKI30202,,,,4.0,lulus
806334653,IKO32257,A-,IKI10400,IKO22401,,,3.7,lulus
806334773,IKO32453,B+,IKO31503,IKI20102,IKI10100,IKI20101,3.3,lulus
806334685,IKO32402,B,IKI10400,,,,3.0,hati hati
806334691,IKO32150,A,IKI20102,IKO21105,,,4.0,lulus
806334735,IKI30202,A,IKI10200,,,,4.0,lulus
